Hashing,StatsAccumulator,Hasher,PrimitiveSink,ExecutionSequencer,PairedStatsAccumulator,MessageDigestHashFunction,BigDecimalMath,ForwardingBlockingDeque,ForwardingBlockingQueue,LongAdder,LittleEndianByteArray,Predicates,ExecutionList,SmallCharMatcher,Suppliers,Quantiles,LongAddables,BigIntegerMath,LinearTransformation,Throwables,HashCode,HashingInputStream,Present,LongAddable,StandardSystemProperty,MacHashFunction,DoubleMath,ForwardingCondition,Stats,MathPreconditions,DoubleUtils,Funnels,HashingOutputStream,Strings,FakeTimeLimiter,PairedStats,Preconditions,IntMath,FluentFuture,ElementTypesAreNonnullByDefault,Splitter,Stopwatch,ToDoubleRounder,LongMath,ForwardingExecutorService,Murmur3_32HashFunction,Murmur3_128HashFunction
1.0,0.2949879939430594,0.24544309711594647,0.24870554787643973,0.23629960479798495,0.1348407908699607,0.3733574483192501,0.16966319248409567,0.17389760323778858,0.24888131819780046,0.21148284336008394,0.2647899067262921,0.2148900341929948,0.29828999298086967,0.043106350966921836,0.40873792052879154,0.38705597284190096,0.34228433143749304,0.26110862868721174,0.10889579048252318,0.1495855668171877,0.2453356698306619,0.17820788382799646,0.3740419918943556,0.04987608517729891,0.3061272434353979,0.3549887895158974,0.22505105973641115,0.2045738607724894,0.25756420569327976,0.18669114585350122,0.22675359419007357,0.23215196374065195,0.33137250937425655,0.40099886729137757,0.14230775775678883,0.3645073920503795,0.29742108354783126,0.19075427361880837,0.09306844979660445,0.29595872730490624,0.11730887821619806,0.12663745659631176,0.18682150293098188,0.18966159797248072,0.16022323053057286,0.46697643434260994,0.4289581053851229
0.2949879939430594,1.0,0.2680417445562393,0.26048911597065505,0.11415422416182452,0.38875299340412217,0.1908119421022445,0.32651359538778446,0.13976606141361092,0.14269957682812628,0.1689169933577258,0.20090724478845978,-0.017959787768512925,0.22226793526128497,0.08077290621533828,0.10395557105204467,0.2330888935033777,0.36859414874842256,-0.010312790367746016,0.24858570381871026,0.12052293521847546,0.06239274300810471,0.03758558243166854,0.2457570149912156,0.15270526377490645,0.05176899581610117,0.29977503479363476,0.37233113586589106,0.2753644252867602,0.4800621397418172,0.25405389941652,0.33158820325105354,0.12827380188688642,0.2494787777895754,0.23728696397244897,0.10474828831186811,0.1805797960760518,0.26914099882694975,0.22882819210319272,0.2062853101891966,0.1900116762523647,0.053967586524832134,0.10932296445353185,0.2774321170298095,0.07372983141501299,0.07818943552050839,0.13989047202407412,0.053098593141608585
0.24544309711594647,0.2680417445562393,1.0,0.8738671265938482,0.223130414301002,0.21575066198195136,0.2680240636483494,0.362310313933776,0.3396950592417226,0.2843107689959118,0.09440241482485023,0.1999355688985921,0.1883062215509983,0.0937497038992352,0.4567352893583385,0.21443489512825975,0.09341495641456543,0.3380822070778904,0.10545600837705293,0.2031016190133892,0.23372351313523243,0.220801669481563,0.09936782420010748,0.13527860331819297,0.13671868985830782,0.015126231150091263,0.24745124823184073,0.20798085600068061,0.38570305818749206,0.20974777260963018,0.27786227530503516,0.24274845029739223,0.33607065467993924,0.27270882181509726,0.2076671291694575,0.29089102991643934,0.20462583417921343,0.2022650042489652,0.2503332157872279,0.2148129464766585,0.10121219444947527,0.15641804203033838,0.15259625474396055,0.2319720858571177,0.1255024250057849,0.3736192471967512,0.3320689665153169,0.11126639802210447
0.24870554787643973,0.26048911597065505,0.8738671265938482,1.0,0.28988547073981075,0.26097822489906775,0.2830346404082179,0.32175849256225175,0.32117573304790725,0.2584455833981488,0.14009782017507355,0.20990073703440015,0.1731726181455031,0.18152610512235434,0.4037907382369875,0.1462286273161466,0.09794710969122966,0.34380631297156405,0.11336814737407508,0.22100281441888914,0.25402221476327647,0.19040744816399546,0.19243260948972107,0.18429551671764544,0.18791421507009898,0.05644115050090104,0.37258131934531913,0.24611001966181734,0.3612540085407693,0.20512622368047884,0.24902194577709347,0.21515534013346804,0.3144713332121294,0.3559879688656855,0.27496963234129124,0.3032552347156958,0.19187658425087273,0.2141028008135345,0.19803759491793982,0.16605963758188758,0.07636717766270396,0.2658780789904469,0.14784774556561486,0.20578975901276308,0.11239765912485256,0.35561018163708813,0.3705673209357774,0.17455721347071684
0.23629960479798495,0.11415422416182452,0.223130414301002,0.28988547073981075,1.0,0.25379980321017115,0.20965181018268697,0.3719945975901514,0.31031783368079313,0.42595527088199614,0.17894507310366803,0.2020986335374626,0.09943698944254331,0.25104086806886006,0.24408116471654018,0.09839971746375531,0.3480605888990269,0.3480082331552877,0.2737701942665054,0.5134452619520697,0.21176812652403887,0.23131552676471157,0.41950279799639767,0.12581140104655142,0.31354900403070474,0.1065040887811034,0.28303381619165036,0.3344791582213711,0.3858618881718652,0.1031558346932705,0.21911126403690995,0.14109135548298357,0.40999408916055047,0.3800429691359283,0.2774735251381292,0.3184592110923321,0.2956845580896943,0.3418273468661436,0.21808412038000002,0.21814926498429277,0.12442384645370697,0.2723806581912456,0.3028051154449064,0.40059246537966176,0.18807986410406785,0.432825879993447,0.3635189984403431,0.3141055539043547
0.1348407908699607,0.38875299340412217,0.21575066198195136,0.26097822489906775,0.25379980321017115,1.0,0.291554218225892,0.3061503565292788,0.29594127480029697,0.3322880792640597,0.2811992271300997,0.17490319487682104,0.23067589293566515,0.3041607533988191,0.14238542056803916,0.2837573623154155,0.25099909305791235,0.4340204116269326,0.1256086708859232,0.2629811019196089,0.2635307935649598,0.3905241750101327,0.232388023850443,0.3317073734550742,0.23717574049471468,0.17653348952015613,0.3702338629100492,0.3785402802337158,0.5032128372230689,0.28872245030188504,0.31320572056066065,0.3495669432623091,0.24973420929846446,0.2258085266975749,0.30404704489569445,0.39358387805004735,0.5146072881325359,0.34313881274848235,0.1875244272680172,0.17024114074341834,0.2315864571354589,0.23076509390073097,0.2895123526447263,0.30073399308976856,0.1982736554451895,0.28397155556192266,0.24525355249636005,0.33567102083517275
0.3733574483192501,0.1908119421022445,0.2680240636483494,0.2830346404082179,0.20965181018268697,0.291554218225892,1.0,0.1494526336831381,0.20259375267070368,0.20753196366965043,0.26237447001767245,0.27882557387320905,0.2195445157506618,0.1405155954977685,0.0774066321159328,0.421125214692496,0.06399390446634112,0.29046683583915867,0.14717965713780556,0.06442369897076106,0.10653422411404234,0.4872492958352592,0.2150459144016933,0.44261788687094317,0.04903759258522389,0.07639554759360079,0.7640603227798541,0.25766731482062033,0.17365541738059587,0.16854534000414212,0.21752753358232058,0.249162747189295,0.4761985564421568,0.29937453012490467,0.13884370002729496,0.31749548040628106,0.36032400839111123,0.17140248539090497,0.22981594759033908,0.19910115340109225,0.14469738488144923,0.016407165388597433,0.2476049973490171,0.11452675842370152,0.14887213214638917,0.16997536875403174,0.332554584870018,0.38537984236287137
0.16966319248409567,0.32651359538778446,0.362310313933776,0.32175849256225175,0.3719945975901514,0.3061503565292788,0.1494526336831381,1.0,0.4206255769850895,0.4286776905481082,0.3018588395713605,0.18583031118787674,0.01575386127069156,0.3436493016301565,0.3826656553295782,0.05097651442062612,0.27737076514764125,0.5912067533491089,0.2457141871809837,0.5206554034304881,0.21066216322574072,0.13264717015824334,0.4194978986616549,0.13218368316458085,0.43390934545805615,0.14551472994728976,0.266460890786848,0.36879008597030016,0.49247320988516374,0.11916941689260352,0.4751102062643442,0.387324460352681,0.2488130624022662,0.4776022980218396,0.3059722253314674,0.3704124203039093,0.07640697994440515,0.2830459671558956,0.29904594216607894,0.17441015256439196,0.2382058717337443,0.34289936260280696,0.31187245223188664,0.6740761770171455,0.29383445985205436,0.357290924866265,0.23532486754188897,0.23079828102297006
0.17389760323778858,0.13976606141361092,0.3396950592417226,0.32117573304790725,0.31031783368079313,0.29594127480029697,0.20259375267070368,0.4206255769850895,1.0,0.64672786059172,0.3905854886714579,0.3185275220774745,0.05249428141328527,0.33981808337290165,0.21119911629706956,0.12289446509689428,0.253701082929382,0.3734644037021131,0.22715107902381337,0.19913159629309396,0.40838801720277984,0.23800165628701309,0.33644272033873346,0.24939414195176224,0.17805436547576448,0.17433523192954825,0.22851463768436175,0.332588442909455,0.7247683313479749,0.2525326148713922,0.4206456924515545,0.2754275747588547,0.28316220430153016,0.367433581994119,0.1664719231524907,0.4380138397270984,0.39955984394796495,0.22901310066254799,0.20163741163211202,0.21045793394903134,0.0845953380892639,0.2795098029742191,0.2878237966046452,0.3083831293751935,0.17871265827097305,0.4654287588173869,0.2751797693192941,0.3476766947032608
0.24888131819780046,0.14269957682812628,0.2843107689959118,0.2584455833981488,0.42595527088199614,0.3322880792640597,0.20753196366965043,0.4286776905481082,0.64672786059172,1.0,0.16125709718241032,0.30409688545290214,0.17438501937992745,0.3574926862802835,0.290859230141041,0.18605740946879346,0.3583067774206996,0.37261256943562004,0.4108827500162746,0.4902573924251217,0.4220060181276436,0.2662129538894802,0.5785294953190824,0.2905930858411361,0.35723044952641936,0.2418021198394289,0.25883232941219625,0.3353105872422921,0.5899365465510605,0.2098814782733045,0.2555796240666077,0.36481919203852575,0.21801220076422811,0.49731555453314047,0.17901738299829895,0.6077159017788746,0.46603113477505254,0.2759432281899834,0.27555187884574606,0.3528295088318405,0.1819153575847139,0.2541275264205043,0.3287313399541705,0.43760111851113015,0.269525864860929,0.8007659060194433,0.2287566251407025,0.40232642059337653
