Hashing,StatsAccumulator,Hasher,PrimitiveSink,ExecutionSequencer,PairedStatsAccumulator,MessageDigestHashFunction,BigDecimalMath,ForwardingBlockingDeque,ForwardingBlockingQueue,LongAdder,LittleEndianByteArray,Predicates,ExecutionList,SmallCharMatcher,Suppliers,Quantiles,LongAddables,BigIntegerMath,LinearTransformation,Throwables,HashCode,HashingInputStream,Present,LongAddable,StandardSystemProperty,MacHashFunction,DoubleMath,ForwardingCondition,Stats,MathPreconditions,DoubleUtils,Funnels,HashingOutputStream,Strings,FakeTimeLimiter,PairedStats,Preconditions,IntMath,FluentFuture,ElementTypesAreNonnullByDefault,Splitter,Stopwatch,ToDoubleRounder,LongMath,ForwardingExecutorService,Murmur3_32HashFunction,Murmur3_128HashFunction
1.2646450587116456e+20,1.4986205729491694e+20,1.7007057707935773e+20,1.8074044158453508e+20,1.330213632460263e+20,1.7106806702316624e+20,1.416921298034819e+20,1.7106806702296016e+20,1.730457982409871e+20,1.740262355386958e+20,1.55435028392211e+20,1.3555533118865467e+20,1.1220716365739231e+20,1.660206966628456e+20,1.4757395258930576e+20,1.3302136324600496e+20,1.3555533118871717e+20,1.6704237213150534e+20,1.2236185739225832e+20,1.5652581390357384e+20,0.0,1.355553311886258e+20,1.639582476931177e+20,1.6081498650887527e+20,2.012302205503432e+20,1.6602069666284798e+20,1.487224053388223e+20,1.3926986362611353e+20,1.8261344955381036e+20,1.3173610254183619e+20,1.7205977427015913e+20,1.5868489263950017e+20,1.404862174070814e+20,1.720597742702133e+20,1.428878651781993e+20,1.6499269484894408e+20,1.5099310773545933e+20,1.5868489263946862e+20,1.4757395258943952e+20,1.4524980808600607e+20,1.943485084263619e+20,1.3302136324606342e+20,1.6291723242087567e+20,1.6499269484902515e+20,1.2912720851583754e+20,1.6704237213160522e+20,1.3302136324602832e+20,1.498620572949852e+20
1.0270712426369309e+20,1.3680471549092094e+20,1.6291723242088818e+20,1.7106806702299995e+20,1.2236185739221852e+20,1.6499269484902908e+20,1.209633902366728e+20,1.5975348984874376e+20,1.6395824769307735e+20,1.6499269484888457e+20,1.4048621740704558e+20,1.2780279187936041e+20,1.0913240967838496e+20,1.5760905045414868e+20,1.3555533118855181e+20,1.223618573922523e+20,1.15199879817135e+20,1.6291723242084408e+20,1.1371336747702082e+20,1.4524980808587343e+20,1.2236185739223802e+20,0.0,1.543365338613748e+20,1.4986205729493133e+20,1.9522198926944947e+20,1.5975348984889927e+20,1.27802791879274e+20,1.237445211368587e+20,1.807404415844081e+20,1.1811679407992206e+20,1.597534898488281e+20,1.475739525892626e+20,1.237445211369212e+20,1.6395824769306968e+20,1.2780279187929981e+20,1.6499269484901496e+20,1.4169212980358275e+20,1.52115748528866e+20,1.2912720851574509e+20,1.3429432395581294e+20,1.943485084264383e+20,1.2236185739223848e+20,1.5323016451540976e+20,1.487224053387077e+20,1.1220716365745016e+20,1.6291723242091948e+20,1.0756207731017543e+20,1.3429432395580981e+20
5.83337266869892e+19,1.091324096781732e+20,1.2374452113660966e+20,1.392698636257557e+20,8.249634742459757e+19,1.3429432395570509e+20,7.378697629463702e+19,1.3302136324571549e+20,1.3043817825289904e+20,1.3043817825291569e+20,1.027071242636268e+20,9.037022079244411e+19,7.37869762947313e+19,1.1954856507121598e+20,1.0270712426360373e+20,8.453360104308464e+19,7.144393258914123e+19,1.3555533118847215e+20,6.651068162303106e+19,1.1220716365728783e+20,6.902139622515769e+19,7.37869762947116e+19,0.0,1.166674533739346e+20,1.8538748355345583e+20,1.3173610254157131e+20,7.826290695176854e+19,9.223372036842101e+19,1.554350283918342e+20,8.846747673106966e+19,1.355553311883996e+20,1.1811679407974677e+20,6.651068162300832e+19,1.0270712426347787e+20,8.846747673101774e+19,1.278027918792079e+20,1.0913240967834572e+20,1.2511190542180529e+20,9.223372036838926e+19,9.933875699179674e+19,1.807404415836419e+20,7.37869762947232e+19,1.2096339023655726e+20,1.1519987981696275e+20,7.144393258916957e+19,1.3043817825300885e+20,6.118092869611961e+19,8.846747673102107e+19
5.217527130125889e+19,1.0270712426355789e+20,1.3429432395561856e+20,1.498620572947523e+20,8.453360104308325e+19,1.3173610254172255e+20,7.826290695187356e+19,1.2511190542151991e+20,1.317361025415967e+20,1.3429432395558137e+20,9.037022079239478e+19,8.84674767310443e+19,4.124817371229921e+19,1.2780279187914331e+20,9.93387569916743e+19,6.390139593970513e+19,8.040749325458843e+19,1.3429432395558235e+20,7.378697629476067e+19,1.0435054260231147e+20,6.902139622523379e+19,6.651068162302171e+19,1.0435054260226625e+20,0.0,1.844674407350554e+20,1.3429432395563703e+20,8.45336010430829e+19,8.24963474245825e+19,1.5433653386106395e+20,6.9021396225262084e+19,1.3173610254152832e+20,1.1954856507128491e+20,7.144393258910646e+19,1.2780279187906186e+20,9.406030799393243e+19,1.3043817825297973e+20,8.040749325454295e+19,1.1666745337392177e+20,9.037022079244771e+19,9.406030799391398e+19,1.7884781936048905e+20,7.82629069518909e+19,1.2374452113677119e+20,1.1519987981692572e+20,7.1443932589155385e+19,1.3555533118851935e+20,7.378697629470027e+19,8.040749325446437e+19
5.217527130125423e+19,4.518511039621141e+19,6.90213962250154e+19,7.60578742643195e+19,5.21752713012267e+19,4.8805497317806604e+19,5.217527130124577e+19,7.144393258905538e+19,7.144393258898541e+19,7.144393258899847e+19,2.6087635650626994e+19,4.518511039622238e+19,5.217527130128005e+19,6.6510681622913425e+19,5.8333726686923506e+19,4.880549731778988e+19,4.880549731785189e+19,2.6087635650634228e+19,3.6893488147377172e+19,5.217527130124734e+19,4.518511039620421e+19,5.217527130123179e+19,6.65106816229562e+19,7.826290695175145e+19,0.0,8.040749325439164e+19,5.2175271301243494e+19,4.518511039623953e+19,7.60578742643284e+19,3.6893488147359224e+19,6.390139593952287e+19,5.8333726687025816e+19,4.880549731781915e+19,7.605787426438544e+19,5.217527130124685e+19,6.390139593961872e+19,6.651068162303071e+19,6.651068162298685e+19,4.880549731775311e+19,5.5340232221026574e+19,1.2780279187834682e+20,5.2175271301276e+19,7.826290695183999e+19,6.6510681622989726e+19,3.1950697969858253e+19,6.651068162291081e+19,4.518511039623047e+19,5.217527130124057e+19
7.378697629472106e+19,1.1220716365724094e+20,1.392698636258493e+20,1.5433653386121567e+20,9.585209390947987e+19,1.3429432395570335e+20,1.1811679407987945e+20,1.3804279245007569e+20,1.3804279245020478e+20,1.3926986362586361e+20,1.2511190542192529e+20,1.0270712426368863e+20,8.652289912067942e+19,1.2511190542175502e+20,1.1371336747687508e+20,9.933875699179613e+19,9.585209390955241e+19,1.3680471549083209e+20,9.223372036844554e+19,1.1954856507127223e+20,9.761099463567747e+19,1.0596847695589384e+20,1.291272085155822e+20,1.2374452113674982e+20,1.863029828671782e+20,0.0,1.223618573922034e+20,1.010369784168127e+20,1.586848926392693e+20,9.933875699181104e+19,1.4288786517796015e+20,1.2780279187923032e+20,1.0270712426369265e+20,1.3926986362585947e+20,1.1666745337411414e+20,1.3043817825295809e+20,1.1068046444205885e+20,1.317361025417225e+20,1.0596847695591938e+20,1.059684769558566e+20,1.7304579823988933e+20,1.0596847695593569e+20,1.1954856507126163e+20,1.3043817825297742e+20,8.65228991206595e+19,1.2780279187909642e+20,9.933875699180603e+19,1.075620773100933e+20
8.2496347424584e+19,1.2236185739209658e+20,1.4641649195321783e+20,1.5868489263936088e+20,9.933875699177411e+19,1.475739525893063e+20,5.217527130119741e+19,1.4757395258905534e+20,1.5211574852879663e+20,1.5433653386126505e+20,1.2236185739215574e+20,1.122071636574011e+20,8.846747673107489e+19,1.4048621740682309e+20,1.1811679407975986e+20,1.0435054260251204e+20,9.223372036840651e+19,1.4524980808579623e+20,9.22337203684121e+19,1.237445211367112e+20,9.22337203683903e+19,1.0596847695593343e+20,1.3173610254165585e+20,1.3429432395570176e+20,1.9434850842607095e+20,1.4288786517795458e+20,0.0,1.0270712426369045e+20,1.7007057707909235e+20,9.93387569917959e+19,1.5099310773519735e+20,1.3804279245026936e+20,9.761099463561942e+19,1.4524980808577768e+20,1.1371336747695075e+20,1.4986205729493326e+20,1.2236185739218982e+20,1.3804279245025652e+20,1.0596847695590379e+20,1.1811679407985231e+20,1.86302982867497e+20,1.0270712426369304e+20,1.4169212980341516e+20,1.3555533118851375e+20,8.453360104315603e+19,1.5211574852886836e+20,9.761099463564237e+19,1.1666745337404955e+20
1.122071636573936e+20,1.3804279245032645e+20,1.6291723242085754e+20,1.7597072310353917e+20,1.2236185739221262e+20,1.5975348984900498e+20,1.3680471549102455e+20,1.597534898487618e+20,1.6395824769306313e+20,1.660206966628327e+20,1.3804279245035531e+20,1.3043817825311949e+20,9.93387569918115e+19,1.618695223096268e+20,1.3680471549093926e+20,1.2511190542194516e+20,1.0596847695593092e+20,1.6602069666285155e+20,9.761099463564201e+19,1.4524980808588934e+20,1.1371336747699074e+20,1.355553311886621e+20,1.5323016451536752e+20,1.5868489263952518e+20,1.969573299680846e+20,1.586848926394093e+20,1.4641649195339604e+20,0.0,1.7597072310333184e+20,1.1220716365740386e+20,1.6081498650869498e+20,1.4288786517802094e+20,1.2511190542195635e+20,1.6395824769301155e+20,1.3043817825307173e+20,1.618695223096726e+20,1.4048621740705181e+20,1.5433653386132937e+20,1.1519987981708814e+20,1.3680471549102893e+20,1.9347108404268627e+20,1.1519987981709785e+20,1.5543502839209473e+20,1.4169212980337412e+20,9.76109946356755e+19,1.6291723242088926e+20,1.1954856507143276e+20,1.41692129803519e+20
5.217527130123507e+19,8.652289912058151e+19,9.585209390937819e+19,1.0913240967807931e+20,5.5340232221051404e+19,9.223372036834782e+19,6.651068162300044e+19,9.933875699153807e+19,5.833372668694448e+19,6.11809286959241e+19,7.144393258917259e+19,5.534023222107297e+19,5.2175271301275296e+19,9.761099463547011e+19,8.453360104301827e+19,5.217527130120592e+19,7.144393258915143e+19,9.223372036833991e+19,5.833372668707476e+19,8.040749325442947e+19,6.118092869615098e+19,6.118092869612579e+19,8.846747673091452e+19,9.03702207923502e+19,1.6499269484764224e+20,9.761099463542905e+19,8.040749325448264e+19,8.249634742464219e+19,0.0,6.118092869613097e+19,9.585209390928742e+19,8.652289912054442e+19,6.118092869614111e+19,1.0435054260234473e+20,7.378697629473828e+19,8.249634742449601e+19,6.9021396225225695e+19,9.223372036829392e+19,7.826290695188388e+19,4.8805497317822685e+19,1.532301645143655e+20,6.651068162304088e+19,7.826290695177719e+19,9.223372036834664e+19,6.118092869615208e+19,6.3901395939506135e+19,4.124817371230634e+19,6.118092869609894e+19
1.1954856507144839e+20,1.2912720851566207e+20,1.660206966628871e+20,1.750011800607451e+20,1.3302136324602377e+20,1.5975348984898142e+20,1.3429432395575483e+20,1.639582476929092e+20,1.639582476930497e+20,1.649926948488496e+20,1.4169212980348648e+20,1.2374452113686646e+20,1.0270712426369717e+20,1.5975348984890016e+20,1.3429432395566742e+20,1.2374452113685884e+20,1.2096339023676413e+20,1.5868489263936215e+20,1.1068046444210183e+20,1.4641649195328184e+20,1.1811679407990058e+20,1.2511190542192017e+20,1.521157485288126e+20,1.532301645154012e+20,1.952219892694137e+20,1.660206966628502e+20,1.4288786517814247e+20,1.2236185739223282e+20,1.7789395752342107e+20,0.0,1.6081498650865723e+20,1.5433653386133838e+20,1.2912720851575823e+20,1.6906720208592853e+20,1.3555533118864402e+20,1.5652581390350752e+20,1.3302136324600975e+20,1.5323016451537676e+20,1.223618573921714e+20,1.3173610254178814e+20,1.952219892698688e+20,1.1811679407988718e+20,1.5433653386132455e+20,1.5099310773531905e+20,1.1068046444212547e+20,1.618695223096481e+20,1.1666745337408966e+20,1.4169212980351153e+20
7.144393258912767e+19,9.223372036830567e+19,1.2236185739207025e+20,1.3043817825283693e+20,8.453360104313612e+19,1.0756207731004791e+20,8.4533601043125e+19,1.0435054260216123e+20,1.2096339023653279e+20,1.2096339023646992e+20,8.453360104309095e+19,6.3901395939659416e+19,6.902139622525582e+19,1.1068046444193817e+20,9.761099463557235e+19,7.826290695187756e+19,6.651068162303452e+19,1.2780279187921828e+20,5.833372668710148e+19,9.761099463544211e+19,6.651068162298194e+19,8.65228991206671e+19,9.58520939093293e+19,1.0435054260237494e+20,1.7884781936019846e+20,1.1954856507120615e+20,8.846747673099772e+19,6.3901395939666166e+19,1.416921298031996e+20,7.826290695189091e+19,0.0,7.826290695171988e+19,7.378697629474118e+19,1.181167940797055e+20,8.249634742454837e+19,1.2646450587103948e+20,8.846747673103512e+19,9.406030799386359e+19,6.11809286961029e+19,9.761099463563233e+19,1.740262355377668e+20,6.3901395939643744e+19,1.010369784167167e+20,9.037022079232539e+19,4.880549731784505e+19,1.2912720851564555e+20,7.1443932589115195e+19,8.846747673101776e+19
8.84674767310289e+19,1.2096339023660584e+20,1.4288786517804737e+20,1.5211574852872356e+20,9.933875699175113e+19,1.3429432395570495e+20,1.10680464442042e+20,1.3926986362575956e+20,1.4641649195323366e+20,1.4757395258922879e+20,1.2096339023666479e+20,1.0103697841683615e+20,8.453360104316323e+19,1.342943239555859e+20,1.1519987981701931e+20,1.010369784167871e+20,8.453360104313153e+19,1.4872240533873e+20,7.378697629476588e+19,1.1519987981694753e+20,9.406030799396962e+19,1.0913240967832027e+20,1.2780279187915325e+20,1.2780279187918973e+20,1.9081460441957787e+20,1.4048621740687734e+20,1.181167940798549e+20,8.652289912060099e+19,1.670423721314232e+20,9.585209390951052e+19,1.3804279245016742e+20,0.0,9.76109946356256e+19,1.4524980808579436e+20,9.761099463558175e+19,1.4288786517810327e+20,1.1068046444207558e+20,1.2511190542180857e+20,9.037022079241834e+19,1.1068046444203385e+20,1.8446744073553222e+20,9.037022079243937e+19,1.3302136324587014e+20,1.2236185739208897e+20,7.605787426455819e+19,1.4169212980338865e+20,1.0103697841680735e+20,1.1954856507138482e+20
1.0756207731015513e+20,1.4048621740694618e+20,1.6186952230966752e+20,1.7007057707923053e+20,1.1666745337406928e+20,1.670423721316635e+20,1.1811679407984709e+20,1.6291723242068938e+20,1.6499269484889054e+20,1.649926948488538e+20,1.330213632459387e+20,1.1811679407987995e+20,1.0913240967833893e+20,1.586848926393888e+20,1.3926986362596873e+20,1.2511190542197422e+20,1.1954856507144774e+20,1.6499269484889676e+20,1.2236185739228565e+20,1.5099310773535824e+20,1.195485650714048e+20,1.2236185739221364e+20,1.4986205729486907e+20,1.509931077353321e+20,1.9781929176668976e+20,1.5868489263939564e+20,1.3680471549098902e+20,1.2912720851576496e+20,1.7884781936124985e+20,1.1811679407989336e+20,1.6291723242073276e+20,1.5543502839211593e+20,0.0,1.597534898488511e+20,1.3804279245040104e+20,1.6704237213163078e+20,1.4169212980353543e+20,1.5975348984899394e+20,1.3555533118868483e+20,1.4407367692296906e+20,1.9434850842639988e+20,1.2374452113686092e+20,1.6081498650887265e+20,1.5323016451537755e+20,1.1220716365745468e+20,1.660206966629268e+20,1.1220716365739534e+20,1.3173610254176589e+20
4.880549731781752e+19,8.040749325440293e+19,1.1220716365719875e+20,1.2646450587087736e+20,7.144393258912027e+19,1.1519987981695662e+20,6.11809286960853e+19,1.0596847695558084e+20,1.1068046444186386e+20,1.106804644418571e+20,8.65228991205617e+19,8.040749325453931e+19,6.39013959396915e+19,1.1068046444191985e+20,8.453360104299997e+19,8.0407493254526e+19,5.83337266870718e+19,1.1954856507123764e+20,5.534023222104398e+19,9.223372036828106e+19,6.390139593967152e+19,6.390139593969492e+19,5.534023222097695e+19,9.76109946354772e+19,1.797966208158516e+20,1.1666745337386612e+20,6.651068162298863e+19,8.040749325454818e+19,1.3555533118824056e+20,6.651068162302968e+19,1.2374452113664913e+20,1.0596847695578812e+20,5.534023222105372e+19,0.0,8.040749325451484e+19,1.0435054260239791e+20,9.223372036840997e+19,1.1371336747688554e+20,7.826290695187114e+19,9.037022079244684e+19,1.710680670221114e+20,5.534023222101502e+19,1.0596847695578317e+20,1.0103697841671963e+20,5.833372668707053e+19,1.1519987981698394e+20,5.2175271301244535e+19,8.453360104311187e+19
1.0270712426373145e+20,1.3043817825299667e+20,1.576090504542201e+20,1.670423721314992e+20,1.1220716365735925e+20,1.5652581390358528e+20,1.1954856507134435e+20,1.6081498650868013e+20,1.5868489263942366e+20,1.6081498650877582e+20,1.3680471549102727e+20,1.1371336747697372e+20,9.761099463567206e+19,1.475739525891891e+20,1.3302136324590158e+20,1.1954856507143194e+20,1.0270712426371906e+20,1.6291723242084014e+20,1.0270712426374301e+20,1.4524980808592061e+20,1.0596847695594324e+20,1.1666745337406967e+20,1.4641649195326862e+20,1.4524980808587117e+20,1.9609157927167132e+20,1.532301645153266e+20,1.2780279187926524e+20,1.1371336747697915e+20,1.769349534615838e+20,1.091324096783336e+20,1.543365338611635e+20,1.475739525893033e+20,1.1220716365737904e+20,1.6186952230961005e+20,0.0,1.5211574852882465e+20,1.3555533118866122e+20,1.464164919532723e+20,1.0913240967828315e+20,1.3429432395581178e+20,1.9170418781767005e+20,1.0913240967835358e+20,1.4407367692279683e+20,1.4872240533877477e+20,1.010369784168674e+20,1.5652581390354098e+20,1.0435054260250691e+20,1.3680471549102893e+20
8.846747673106612e+19,1.195485650713109e+20,1.3429432395566912e+20,1.5211574852877255e+20,8.24963474245446e+19,1.4048621740701026e+20,9.406030799391642e+19,1.3555533118835442e+20,1.3173610254165695e+20,1.3429432395565885e+20,1.1068046444199515e+20,9.93387569918229e+19,7.144393258915307e+19,1.3555533118847328e+20,1.1519987981702442e+20,8.249634742455824e+19,9.761099463567034e+19,1.2912720851553529e+20,9.037022079247909e+19,1.223618573921051e+20,8.04074932545344e+19,8.652289912060541e+19,1.2374452113674489e+20,1.2511190542183295e+20,1.8446744073513225e+20,1.428878651780469e+20,1.0435054260246769e+20,1.0756207731017936e+20,1.5543502839188586e+20,9.761099463565976e+19,1.3926986362580038e+20,1.2912720851566563e+20,9.223372036836644e+19,1.4048621740692372e+20,1.0756207731011348e+20,0.0,1.1371336747699575e+20,1.3429432395573721e+20,1.0756207731014905e+20,8.45336010431022e+19,1.7789395752269385e+20,9.223372036842488e+19,1.3804279245031897e+20,1.1666745337397404e+20,8.652289912063297e+19,1.19548565071314e+20,9.58520939095252e+19,1.1068046444205923e+20
7.826290695187312e+19,1.2236185739210886e+20,1.4757395258922204e+20,1.576090504540724e+20,1.0103697841677997e+20,1.3302136324590305e+20,9.585209390941258e+19,1.4757395258900652e+20,1.4757395258920496e+20,1.487224053386534e+20,1.195485650713486e+20,1.0756207731017323e+20,6.118092869612254e+19,1.4288786517797452e+20,1.1954856507126497e+20,9.585209390950423e+19,9.22337203684604e+19,1.4986205729480773e+20,8.45336010431559e+19,1.195485650712323e+20,9.40603079939486e+19,9.585209390951498e+19,1.264645058709478e+20,1.2374452113672559e+20,1.9170418781724302e+20,1.5099310773529782e+20,1.1371336747690172e+20,1.0435054260252431e+20,1.7007057707912335e+20,6.118092869613429e+19,1.5099310773520574e+20,1.3043817825297102e+20,9.585209390951062e+19,1.4524980808573687e+20,1.0270712426362937e+20,1.4524980808588095e+20,0.0,1.3302136324587384e+20,1.0270712426366732e+20,1.195485650714155e+20,1.8721400533144853e+20,9.585209390949058e+19,1.291272085155892e+20,1.3043817825292852e+20,8.846747673109293e+19,1.4641649195325258e+20,8.652289912063872e+19,1.0756207731012785e+20
8.652289912066497e+19,1.2096339023660504e+20,1.3302136324583327e+20,1.4407367692266044e+20,9.223372036840992e+19,1.3555533118855076e+20,9.761099463556766e+19,1.3043817825269996e+20,1.4048621740686552e+20,1.3926986362583802e+20,1.1068046444202002e+20,9.761099463562597e+19,7.378697629472482e+19,1.2912720851552754e+20,1.1068046444199089e+20,8.652289912060666e+19,9.223372036842452e+19,1.3804279245019487e+20,8.846747673106619e+19,1.1519987981695307e+20,8.453360104310933e+19,9.037022079242578e+19,1.1068046444182243e+20,1.1954856507124857e+20,1.8167935928606566e+20,1.3926986362589674e+20,1.0103697841671053e+20,9.406030799394028e+19,1.554350283918085e+20,9.223372036844184e+19,1.2912720851548946e+20,1.1954856507127836e+20,8.04074932544754e+19,1.3429432395555899e+20,8.846747673097945e+19,1.3043817825296717e+20,1.0435054260249277e+20,0.0,9.585209390949682e+19,1.0596847695589818e+20,1.8167935928652743e+20,9.223372036838815e+19,1.2646450587101944e+20,1.2096339023654632e+20,8.249634742460075e+19,1.3680471549090002e+20,8.846747673106704e+19,9.761099463557779e+19
1.1666745337411478e+20,1.4872240533882965e+20,1.618695223096576e+20,1.720597742701849e+20,1.2236185739220579e+20,1.6291723242093645e+20,1.3555533118864564e+20,1.6906720208586942e+20,1.6602069666286908e+20,1.6805783663447222e+20,1.4872240533886114e+20,1.2780279187934282e+20,1.1666745337414627e+20,1.608149865088088e+20,1.42887865178119e+20,1.237445211368808e+20,1.1666745337413504e+20,1.6499269484888228e+20,9.406030799400187e+19,1.4524980808587987e+20,1.122071636573722e+20,1.3555533118867423e+20,1.5323016451537715e+20,1.5760905045428093e+20,1.9522198926943604e+20,1.639582476930919e+20,1.4641649195340862e+20,1.1068046444209357e+20,1.7693495346152797e+20,1.3173610254188608e+20,1.6499269484884745e+20,1.521157485288866e+20,1.330213632460684e+20,1.6906720208595868e+20,1.3429432395581234e+20,1.597534898489607e+20,1.464164919534238e+20,1.5211574852885994e+20,0.0,1.3926986362607485e+20,1.9258966221928818e+20,1.1519987981710128e+20,1.5211574852886515e+20,1.4872240533874003e+20,1.8446744073704294e+19,1.6081498650885423e+20,1.2646450587117155e+20,1.4872240533886213e+20
1.1220716365739049e+20,1.4048621740697595e+20,1.5211574852879784e+20,1.670423721314529e+20,1.1666745337408196e+20,1.597534898489991e+20,1.3043817825306739e+20,1.597534898487723e+20,1.509931077352398e+20,1.5652581390347364e+20,1.4048621740700597e+20,1.304381782531075e+20,1.0435054260253634e+20,1.5099310773524516e+20,1.3926986362599091e+20,1.1220716365739649e+20,1.2780279187940213e+20,1.521157485287299e+20,1.1519987981716169e+20,1.3926986362593169e+20,1.1068046444208687e+20,1.291272085157663e+20,1.5099310773534097e+20,1.428878651780184e+20,1.917041878171822e+20,1.5975348984890307e+20,1.404862174070113e+20,1.291272085157729e+20,1.7007057707907308e+20,1.2511190542200549e+20,1.5868489263932618e+20,1.5760905045428745e+20,1.181167940798724e+20,1.576090504541162e+20,1.3302136324599176e+20,1.4641649195324334e+20,1.4048621740706603e+20,1.509931077353462e+20,1.3173610254182872e+20,0.0,1.863029828674222e+20,1.1954856507143725e+20,1.5099310773537047e+20,1.4641649195324858e+20,1.1811679407997041e+20,1.4641649195323397e+20,1.2096339023671208e+20,1.3680471549100602e+20
3.689348814738329e+19,5.833372668699369e+19,8.249634742440542e+19,9.223372036811643e+19,5.833372668707964e+19,6.902139622516384e+19,5.534023222100221e+19,8.040749325433474e+19,8.652289912045691e+19,8.453360104296897e+19,6.390139593968933e+19,5.217527130126367e+19,5.217527130129228e+19,7.1443932588978e+19,6.9021396225107214e+19,4.5185110396264145e+19,4.124817371231225e+19,8.652289912052582e+19,4.518511039627197e+19,5.833372668683246e+19,5.217527130125491e+19,5.217527130125456e+19,6.902139622511268e+19,7.144393258901262e+19,1.4288786517676161e+20,9.223372036824338e+19,6.118092869611444e+19,5.217527130128124e+19,9.223372036809353e+19,4.5185110396235735e+19,8.040749325429916e+19,6.902139622512117e+19,5.833372668704634e+19,7.144393258889959e+19,5.5340232221050634e+19,7.144393258898122e+19,6.390139593968099e+19,6.902139622511379e+19,4.518511039623469e+19,5.5340232221029196e+19,0.0,4.5185110396221104e+19,7.378697629463369e+19,6.390139593955339e+19,3.6893488147385373e+19,7.3786976294638486e+19,4.1248173712317776e+19,4.880549731781449e+19
1.122071636573814e+20,1.4524980808589636e+20,1.740262355387655e+20,1.8261344955403515e+20,1.2646450587112102e+20,1.6602069666292964e+20,1.4288786517816164e+20,1.7106806702298107e+20,1.6805783663446216e+20,1.70070577079307e+20,1.4872240533882333e+20,1.3680471549107246e+20,1.137133674770405e+20,1.5868489263940508e+20,1.4048621740697041e+20,1.342943239558329e+20,1.1954856507145986e+20,1.680578366344488e+20,1.1371336747703627e+20,1.4641649195326885e+20,1.1666745337410349e+20,1.2912720851571976e+20,1.5868489263949395e+20,1.554350283920894e+20,1.9867751398180012e+20,1.6186952230958144e+20,1.4288786517814108e+20,1.3173610254184337e+20,1.8261344955382363e+20,1.2912720851577664e+20,1.7500118006079858e+20,1.586848926395141e+20,1.368047154910676e+20,1.7304579824094672e+20,1.3302136324600018e+20,1.6704237213163772e+20,1.5099310773547627e+20,1.6081498650886046e+20,1.3302136324601399e+20,1.4407367692298048e+20,1.9434850842638693e+20,0.0,1.543365338613178e+20,1.5868489263953002e+20,1.0913240967835564e+20,1.670423721316236e+20,1.317361025418679e+20,1.509931077354745e+20
8.040749325451616e+19,1.1220716365726618e+20,1.3555533118846588e+20,1.4872240533859792e+20,9.58520939095322e+19,1.3043817825300528e+20,8.846747673095619e+19,1.342943239554488e+20,1.4048621740688089e+20,1.4288786517801266e+20,1.1811679407985979e+20,1.0103697841680997e+20,7.826290695189278e+19,1.1954856507120784e+20,1.091324096782023e+20,8.453360104310152e+19,9.223372036844903e+19,1.3555533118844214e+20,7.605787426455917e+19,1.1519987981697525e+20,8.652289912058511e+19,9.93387569918113e+19,1.1954856507124253e+20,1.1519987981695078e+20,1.8167935928604806e+20,1.3926986362590806e+20,9.761099463553094e+19,8.652289912059401e+19,1.586848926392738e+20,9.585209390954101e+19,1.3173610254156099e+20,1.1954856507123145e+20,9.93387569917879e+19,1.4048621740685242e+20,1.0913240967829663e+20,1.27802791879136e+20,1.0913240967832737e+20,1.2374452113673354e+20,8.453360104308353e+19,1.0103697841680292e+20,1.769349534607492e+20,9.223372036842398e+19,0.0,1.1371336747677085e+20,6.902139622525373e+19,1.2912720851555485e+20,9.037022079249682e+19,1.0270712426364355e+20
9.585209390951776e+19,1.1954856507131653e+20,1.4048621740688263e+20,1.5323016451524113e+20,1.0913240967835225e+20,1.3555533118853808e+20,1.1519987981706596e+20,1.3173610254155443e+20,1.4524980808584567e+20,1.4872240533870992e+20,1.195485650713761e+20,9.93387569918013e+19,8.846747673107102e+19,1.4169212980339147e+20,1.237445211368109e+20,1.1068046444209853e+20,9.406030799399623e+19,1.440736769227767e+20,7.60578742645801e+19,1.2646450587108224e+20,7.826290695191717e+19,1.122071636573795e+20,1.3043817825298928e+20,1.3043817825297313e+20,1.8446744073508474e+20,1.4407367692276867e+20,1.1811679407987483e+20,8.652289912064837e+19,1.576090504539869e+20,9.585209390953015e+19,1.4048621740683195e+20,1.2374452113676059e+20,1.137133674770143e+20,1.452498080858543e+20,1.0596847695591145e+20,1.4407367692291588e+20,1.1371336747694914e+20,1.3302136324591215e+20,9.761099463563192e+19,1.1666745337408528e+20,1.8261344955308966e+20,9.585209390955128e+19,1.3680471549093727e+20,0.0,5.534023222106593e+19,1.475739525893142e+20,1.0103697841681606e+20,1.2096339023667965e+20
